proteins	genes	gene_name	kcat	rxns	notes	stoicho
P76641	b2883	guaD	12.3434475641483	GUAD	Heckmann-Dataset S1C	1
P0A9M2	b0125	hpt	7.04964753908229	GUAPRT	Heckmann-Dataset S1C	1
P0A8G3	b3092	uxaC	5.95572870045351	GUI1_REV	Heckmann-Dataset S1C	1
P0A8G3	b3092	uxaC	5.95572870045351	GUI2	Heckmann-Dataset S1C	1
P0A8G3	b3092	uxaC	5.95572870045351	GUI2_REV	Heckmann-Dataset S1C	1
P21177	b3846	fadB	57.8494981269925	HACD1	Heckmann-Dataset S1C	1
P77399	b2341	fadJ	57.8494981269925	HACD1	Heckmann-Dataset S1C	1
P21177	b3846	fadB	6.22246300009095	HACD1_REV	Heckmann-Dataset S1C	1
P77399	b2341	fadJ	6.22246300009095	HACD1_REV	Heckmann-Dataset S1C	1
P21177	b3846	fadB	57.8983630936063	HACD2	Heckmann-Dataset S1C	1
P77399	b2341	fadJ	57.8983630936063	HACD2	Heckmann-Dataset S1C	1
P21177	b3846	fadB	6.25704495866425	HACD2_REV	Heckmann-Dataset S1C	1
P77399	b2341	fadJ	6.25704495866425	HACD2_REV	Heckmann-Dataset S1C	1
P21177	b3846	fadB	59.423158320646	HACD3	Heckmann-Dataset S1C	1
P77399	b2341	fadJ	59.423158320646	HACD3	Heckmann-Dataset S1C	1
P21177	b3846	fadB	6.9754367307807	HACD3_REV	Heckmann-Dataset S1C	1
P77399	b2341	fadJ	6.9754367307807	HACD3_REV	Heckmann-Dataset S1C	1
P21177	b3846	fadB	57.5550750822299	HACD4	Heckmann-Dataset S1C	1
P77399	b2341	fadJ	57.5550750822299	HACD4	Heckmann-Dataset S1C	1
P21177	b3846	fadB	6.28449082904548	HACD4_REV	Heckmann-Dataset S1C	1
P77399	b2341	fadJ	6.28449082904548	HACD4_REV	Heckmann-Dataset S1C	1
P21177	b3846	fadB	59.2531488956125	HACD5	Heckmann-Dataset S1C	1
P77399	b2341	fadJ	59.2531488956125	HACD5	Heckmann-Dataset S1C	1
P21177	b3846	fadB	6.98183293351835	HACD5_REV	Heckmann-Dataset S1C	1
P77399	b2341	fadJ	6.98183293351835	HACD5_REV	Heckmann-Dataset S1C	1
P21177	b3846	fadB	55.4094643400599	HACD6	Heckmann-Dataset S1C	1
P77399	b2341	fadJ	55.4094643400599	HACD6	Heckmann-Dataset S1C	1
P21177	b3846	fadB	6.17608312220086	HACD6_REV	Heckmann-Dataset S1C	1
P77399	b2341	fadJ	6.17608312220086	HACD6_REV	Heckmann-Dataset S1C	1
P21177	b3846	fadB	50.5363737418265	HACD7	Heckmann-Dataset S1C	1
P77399	b2341	fadJ	50.5363737418265	HACD7	Heckmann-Dataset S1C	1
P21177	b3846	fadB	5.82917536506072	HACD7_REV	Heckmann-Dataset S1C	1
P77399	b2341	fadJ	5.82917536506072	HACD7_REV	Heckmann-Dataset S1C	1
P21177	b3846	fadB	35.7711244019367	HACD8	Heckmann-Dataset S1C	1
P77399	b2341	fadJ	35.7711244019367	HACD8	Heckmann-Dataset S1C	1
P21177	b3846	fadB	26.8249540642409	HACD8_REV	Heckmann-Dataset S1C	1
P77399	b2341	fadJ	26.8249540642409	HACD8_REV	Heckmann-Dataset S1C	1
P76083	b1395	paaH	6.17234523457795	HADPCOADH3	Heckmann-Dataset S1C	1
P76083	b1395	paaH	5.75735046248501	HADPCOADH3_REV	Heckmann-Dataset S1C	1
P61517	b0126	can	9.1	HCO3E	Heckmann-Dataset S1C	1
P0ABE9	b0339	cynT	9.1	HCO3E	Heckmann-Dataset S1C	1
P61517	b0126	can	5.97805153408351	HCO3E_REV	Heckmann-Dataset S1C	1
P0ABE9	b0339	cynT	5.97805153408351	HCO3E_REV	Heckmann-Dataset S1C	1
P76423	b2104	thiM	9.98492026055118	HETZK	Heckmann-Dataset S1C	1
P23917	b0394	mak	7.48538395020982	HEX7	Heckmann-Dataset S1C	1
P77044	b0349	mhpC	37.7623836733976	HKNDDH	Heckmann-Dataset S1C	1
P77044	b0349	mhpC	40.4785951254567	HKNTDH	Heckmann-Dataset S1C	1
P76422	b2103	thiD	9.00256637955014	HMPK1	Heckmann-Dataset S1C	1
P40191	b2418	pdxK	9.00256637955014	HMPK1	Heckmann-Dataset S1C	1
P51020	b0352	mhpE	19.5741993920429	HOPNTAL	Heckmann-Dataset S1C	1
P76084	b1396	paaI	9.43196005260989	HPACOAT	Heckmann-Dataset S1C	1
P0ABR9	b0348	mhpB	18.7533823196001	HPPPNDO	Heckmann-Dataset S1C	1
P30147	b0508	hyi	68.2906734786104	HPYRI	Heckmann-Dataset S1C	1
P30147	b0508	hyi	267.02594272906	HPYRI_REV	Heckmann-Dataset S1C	1
P43337	b1813	nudL	13.5382564797121	HPYRP	Heckmann-Dataset S1C	1
P37666	b3553	ghrB	36.1816049123875	HPYRRx	Heckmann-Dataset S1C	1
P75913	b1033	ghrA	36.1816049123875	HPYRRx	Heckmann-Dataset S1C	1
P37666	b3553	ghrB	49.8379866532823	HPYRRy	Heckmann-Dataset S1C	1
P75913	b1033	ghrA	49.8379866532823	HPYRRy	Heckmann-Dataset S1C	1
P00561	b0002	thrA	111.890403442209	HSDy_REV	Heckmann-Dataset S1C	1
P00562	b3940	metL	111.890403442209	HSDy_REV	Heckmann-Dataset S1C	1
Q46799 + Q46800 + Q46801	b2866 and b2867 and b2868	xdhA + xdhB + xdhC	8.44448432836534	HXAND	Heckmann-Dataset S1C	1
P76459 + P76458	b2222 and b2221	atoA + atoD	6.68041709674797	HXCT	Heckmann-Dataset S1C	1
P0A9M2	b0125	hpt	7.04964753908229	HXPRT	Heckmann-Dataset S1C	1
P0ACE0 + P69741 + P0AAJ8 + P37180	b2994 and b2997 and b2996 and b2995	hybC + hybO + hybA + hybB	11.4603209935956	HYD1pp	Heckmann-Dataset S1C	1
P0ACD8 + P0AAM1 + P69739	b0973 and b0974 and b0972	hyaB + hyaC + hyaA	11.4603209935956	HYD1pp	Heckmann-Dataset S1C	1
P16430 + P16429 + P0AAK1 + P16432 + P16431 + P16433	b2722 and b2723 and b2724 and b2720 and b2721 and b2719	hycD + hycC + hycB + hycF + hycE + hycG	11.4603209935956	HYD1pp	Heckmann-Dataset S1C	1
P0ACE0 + P69741 + P0AAJ8 + P37180	b2994 and b2997 and b2996 and b2995	hybC + hybO + hybA + hybB	12.3690225993407	HYD2pp	Heckmann-Dataset S1C	1
P0ACD8 + P0AAM1 + P69739	b0973 and b0974 and b0972	hyaB + hyaC + hyaA	12.3690225993407	HYD2pp	Heckmann-Dataset S1C	1
P0ACE0 + P69741 + P0AAJ8 + P37180	b2994 and b2997 and b2996 and b2995	hybC + hybO + hybA + hybB	12.3690225993407	HYD3pp	Heckmann-Dataset S1C	1
P0ACD8 + P0AAM1 + P69739	b0973 and b0974 and b0972	hyaB + hyaC + hyaA	12.3690225993407	HYD3pp	Heckmann-Dataset S1C	1
P0ACD4 + P0A6B7	b2529 and b2530	iscU + iscS	3.28462902599731	I2FE2SR	Heckmann-Dataset S1C	1
P0A6B7 + P0ACD4	b2530 and b2529	iscS + iscU	3.30275553856767	I2FE2SS	Heckmann-Dataset S1C	1
P0A6B7 + P0ACD4	b2530 and b2529	iscS + iscU	3.30165956241704	I2FE2SS2	Heckmann-Dataset S1C	1
P0ACD4 + P0AAC8	b2529 and b2528	iscU + iscA	3.32432583544691	I2FE2ST	Heckmann-Dataset S1C	1
P0ACD4 + P0AAC8	b2529 and b2528	iscU + iscA	3.39630763544674	I4FE4ST	Heckmann-Dataset S1C	1
P08200	b1136	icd	6.37753797673125	ICDHyr_REV	Heckmann-Dataset S1C	1
P39346	b4267	idnD	6.03208886180558	IDOND	Heckmann-Dataset S1C	1
P39346	b4267	idnD	26.4845496436311	IDOND2	Heckmann-Dataset S1C	1
P39346	b4267	idnD	29.1152175038775	IDOND_REV	Heckmann-Dataset S1C	1
P60595 + P60664	b2023 and b2025	hisH + hisF	14.0623086215301	IG3PS	Heckmann-Dataset S1C	1
P0AB80	b3770	ilvE	8.45874420054375	ILETA_REV	Heckmann-Dataset S1C	1
P15639	b4006	purH	10.1593467066937	IMPC	Heckmann-Dataset S1C	1
P15639	b4006	purH	11.8847026786785	IMPC_REV	Heckmann-Dataset S1C	1
P37627	b3488	yhiJ	6.75581212870909	INOSTO	Heckmann-Dataset S1C	1
P37627	b3488	yhiJ	23.1856286761843	INOSTO_REV	Heckmann-Dataset S1C	1
P22564	b0030	rihC	9.47722204912371	INSH	Heckmann-Dataset S1C	1
P0AEW6	b0477	gsk	12.0179446399117	INSK	Heckmann-Dataset S1C	1
Q46822	b2889	idi	6.67679651458127	IPDDI	Heckmann-Dataset S1C	1
Q46822	b2889	idi	1.15761426700864	IPDDI_REV	Heckmann-Dataset S1C	1
P30125	b0073	leuB	9.64357492966325	IPMD	Heckmann-Dataset S1C	1
P76251	b1800	dmlA	9.64357492966325	IPMD	Heckmann-Dataset S1C	1
P30126 + P0A6A6	b0071 and b0072	leuD + leuC	48.3375841974961	IPPMIa	Heckmann-Dataset S1C	1
P30126 + P0A6A6	b0071 and b0072	leuD + leuC	110.352952443697	IPPMIa_REV	Heckmann-Dataset S1C	1
P30126 + P0A6A6	b0071 and b0072	leuD + leuC	96.7379748902582	IPPMIb	Heckmann-Dataset S1C	1
P30126 + P0A6A6	b0071 and b0072	leuD + leuC	277.255143103062	IPPMIb_REV	Heckmann-Dataset S1C	1
P05793	b3774	ilvC	21.7085522706885	KARA1	Heckmann-Dataset S1C	1
P05793	b3774	ilvC	3.78736509301032	KARA1_REV	Heckmann-Dataset S1C	1
P05793	b3774	ilvC	6.01102216922935	KARA2_REV	Heckmann-Dataset S1C	1
P0AAI5	b1095	fabF	5.92034460327097	KAS14	Heckmann-Dataset S1C	1
P0A953	b2323	fabB	5.92034460327097	KAS14	Heckmann-Dataset S1C	1
Q46938	b2843	kduI	9.85691693936135	KDUI	Heckmann-Dataset S1C	1
P39304	b4196	ulaD	4.43089962500847	KG6PDC	Heckmann-Dataset S1C	1
P37678	b3581	sgbH	4.43089962500847	KG6PDC	Heckmann-Dataset S1C	1
P76473	b2257	arnT	7.71480612016353	LA4NTpp	Heckmann-Dataset S1C	1
P00722	b0344	lacZ	13.0144703891317	LACZ	Heckmann-Dataset S1C	1
P33363	b2132	bglX	16.3292691246309	LACZpp	Heckmann-Dataset S1C	1
P0ACV6	b1326	mpaA	11.2866253651575	LADGMDH	Heckmann-Dataset S1C	1
P0A9S5	b3945	gldA	5.94746483433418	LALDO2x	Heckmann-Dataset S1C	1
P15288	b0237	pepD	18.8214703548273	LALGP	Heckmann-Dataset S1C	1
P25553	b1415	aldA	4.62720290212769	LCADi	Heckmann-Dataset S1C	1
P0A9S1	b2799	fucO	7.01854335443396	LCARS	Heckmann-Dataset S1C	1
P0A9S1	b2799	fucO	29.7627459908217	LCARS_REV	Heckmann-Dataset S1C	1
P75691	b0325	yahK	40.5940989045039	LCARSyi	Heckmann-Dataset S1C	1
P77334	b1285	pdeR	9.23547561261836	LDGUNPD	Heckmann-Dataset S1C	1
P52643	b1380	ldhA	8.65643947924285	LDH_D	Heckmann-Dataset S1C	1
P06149	b2133	dld	9.8696185083081	LDH_D2	Heckmann-Dataset S1C	1
P0AB80	b3770	ilvE	37.5180492534449	LEUTAi	Heckmann-Dataset S1C	1
P04693	b4054	tyrB	37.5180492534449	LEUTAi	Heckmann-Dataset S1C	1
P60752	b0914	msbA	16.3816873656339	LIPAabcpp	Heckmann-Dataset S1C	1
P60752	b0914	msbA	16.3816873656339	LIPACabcpp	Heckmann-Dataset S1C	1
P32099	b4386	lplA	5.916114222538	LIPAMPL	Heckmann-Dataset S1C	1
P32099	b4386	lplA	11.7706732280931	LIPATPT	Heckmann-Dataset S1C	1
P76469	b2245	rhmA	4.07364397216986	LKDRA_REV	Heckmann-Dataset S1C	1
P77433 + P77252 + P77536	b0308 and b0306 and b0307	ykgG + ykgE + ykgF	17.477194593864	L_LACD2	Heckmann-Dataset S1C	1
P33232	b3605	lldD	17.477194593864	L_LACD2	Heckmann-Dataset S1C	1
P77252 + P77433 + P77536	b0306 and b0308 and b0307	ykgE + ykgG + ykgF	17.477194593864	L_LACD3	Heckmann-Dataset S1C	1
P33232	b3605	lldD	17.477194593864	L_LACD3	Heckmann-Dataset S1C	1
P0ADA1	b0494	tesA	16.3194538084558	LPLIPAL1A120pp	Heckmann-Dataset S1C	1
P0ADA1	b0494	tesA	16.3194538084558	LPLIPAL1A140pp	Heckmann-Dataset S1C	1
P0ADA1	b0494	tesA	16.3194538084558	LPLIPAL1A141pp	Heckmann-Dataset S1C	1
P0ADA1	b0494	tesA	16.3194538084558	LPLIPAL1A160pp	Heckmann-Dataset S1C	1
P0ADA1	b0494	tesA	16.3194538084558	LPLIPAL1A161pp	Heckmann-Dataset S1C	1
P0ADA1	b0494	tesA	16.3194538084558	LPLIPAL1A180pp	Heckmann-Dataset S1C	1
P0ADA1	b0494	tesA	16.3194538084558	LPLIPAL1A181pp	Heckmann-Dataset S1C	1
P0ADA1	b0494	tesA	16.3194538084558	LPLIPAL1E120pp	Heckmann-Dataset S1C	1
P0ADA1	b0494	tesA	16.3194538084558	LPLIPAL1E140pp	Heckmann-Dataset S1C	1
P0ADA1	b0494	tesA	16.3194538084558	LPLIPAL1E141pp	Heckmann-Dataset S1C	1
P0ADA1	b0494	tesA	16.3194538084558	LPLIPAL1E160pp	Heckmann-Dataset S1C	1
P0ADA1	b0494	tesA	16.3194538084558	LPLIPAL1E161pp	Heckmann-Dataset S1C	1
P0ADA1	b0494	tesA	16.3194538084558	LPLIPAL1E180pp	Heckmann-Dataset S1C	1
P0ADA1	b0494	tesA	16.3194538084558	LPLIPAL1E181pp	Heckmann-Dataset S1C	1
P0ADA1	b0494	tesA	16.3194538084558	LPLIPAL1G120pp	Heckmann-Dataset S1C	1
P0ADA1	b0494	tesA	16.3194538084558	LPLIPAL1G140pp	Heckmann-Dataset S1C	1
P0ADA1	b0494	tesA	16.3194538084558	LPLIPAL1G141pp	Heckmann-Dataset S1C	1
P0ADA1	b0494	tesA	16.3194538084558	LPLIPAL1G160pp	Heckmann-Dataset S1C	1
P0ADA1	b0494	tesA	16.3194538084558	LPLIPAL1G161pp	Heckmann-Dataset S1C	1
P0ADA1	b0494	tesA	9.27286448964064	LPLIPAL1G180pp	Heckmann-Dataset S1C	1
P0ADA1	b0494	tesA	16.3194538084558	LPLIPAL1G181pp	Heckmann-Dataset S1C	1
P07000	b3825	pldB	78.6920349312527	LPLIPAL2A120	Heckmann-Dataset S1C	1
P07000	b3825	pldB	78.6920349312527	LPLIPAL2A140	Heckmann-Dataset S1C	1
P07000	b3825	pldB	78.6920349312527	LPLIPAL2A141	Heckmann-Dataset S1C	1
P07000	b3825	pldB	78.6920349312527	LPLIPAL2A160	Heckmann-Dataset S1C	1
P07000	b3825	pldB	78.6920349312527	LPLIPAL2A161	Heckmann-Dataset S1C	1
P07000	b3825	pldB	78.6920349312527	LPLIPAL2A180	Heckmann-Dataset S1C	1
P07000	b3825	pldB	78.6920349312527	LPLIPAL2A181	Heckmann-Dataset S1C	1
P07000	b3825	pldB	60.9399212836141	LPLIPAL2ATE120	Heckmann-Dataset S1C	1
P07000	b3825	pldB	60.9399212836141	LPLIPAL2ATE140	Heckmann-Dataset S1C	1
P07000	b3825	pldB	60.9399212836141	LPLIPAL2ATE141	Heckmann-Dataset S1C	1
P07000	b3825	pldB	60.9399212836141	LPLIPAL2ATE160	Heckmann-Dataset S1C	1
P07000	b3825	pldB	60.9399212836141	LPLIPAL2ATE161	Heckmann-Dataset S1C	1
P07000	b3825	pldB	60.9399212836141	LPLIPAL2ATE180	Heckmann-Dataset S1C	1
P07000	b3825	pldB	60.9399212836141	LPLIPAL2ATE181	Heckmann-Dataset S1C	1
P07000	b3825	pldB	60.9399212836141	LPLIPAL2ATG120	Heckmann-Dataset S1C	1
P07000	b3825	pldB	60.9399212836141	LPLIPAL2ATG140	Heckmann-Dataset S1C	1
P07000	b3825	pldB	60.9399212836141	LPLIPAL2ATG141	Heckmann-Dataset S1C	1
P07000	b3825	pldB	60.9399212836141	LPLIPAL2ATG160	Heckmann-Dataset S1C	1
P07000	b3825	pldB	60.9399212836141	LPLIPAL2ATG161	Heckmann-Dataset S1C	1
P07000	b3825	pldB	60.9399212836141	LPLIPAL2ATG180	Heckmann-Dataset S1C	1
P07000	b3825	pldB	60.9399212836141	LPLIPAL2ATG181	Heckmann-Dataset S1C	1
P07000	b3825	pldB	70.9551139784491	LPLIPAL2E120	Heckmann-Dataset S1C	1
P07000	b3825	pldB	70.9551139784491	LPLIPAL2E140	Heckmann-Dataset S1C	1
P07000	b3825	pldB	70.9551139784491	LPLIPAL2E141	Heckmann-Dataset S1C	1
P07000	b3825	pldB	70.9551139784491	LPLIPAL2E160	Heckmann-Dataset S1C	1
P07000	b3825	pldB	70.9551139784491	LPLIPAL2E161	Heckmann-Dataset S1C	1
P07000	b3825	pldB	70.9551139784491	LPLIPAL2E180	Heckmann-Dataset S1C	1
P07000	b3825	pldB	70.9551139784491	LPLIPAL2E181	Heckmann-Dataset S1C	1
P07000	b3825	pldB	70.9551139784491	LPLIPAL2G120	Heckmann-Dataset S1C	1
P07000	b3825	pldB	70.9551139784491	LPLIPAL2G140	Heckmann-Dataset S1C	1
P07000	b3825	pldB	70.9551139784491	LPLIPAL2G141	Heckmann-Dataset S1C	1
P07000	b3825	pldB	70.9551139784491	LPLIPAL2G160	Heckmann-Dataset S1C	1
P07000	b3825	pldB	70.9551139784491	LPLIPAL2G161	Heckmann-Dataset S1C	1
P07000	b3825	pldB	70.9551139784491	LPLIPAL2G180	Heckmann-Dataset S1C	1
P07000	b3825	pldB	70.9551139784491	LPLIPAL2G181	Heckmann-Dataset S1C	1
P39831	b1539	ydfG	6.54384597382893	LSERDHr_REV	Heckmann-Dataset S1C	1
P39280	b4146	epmB	6.60197172550686	LYSAM	Heckmann-Dataset S1C	1
P39280	b4146	epmB	6.60197172550686	LYSAM_REV	Heckmann-Dataset S1C	1
P32170	b3903	rhaA	5.35167572464651	LYXI	Heckmann-Dataset S1C	1
P09424	b3600	mtlD	6.18946170505935	M1PD	Heckmann-Dataset S1C	1
P09424	b3600	mtlD	6.5760235412013	M1PD_REV	Heckmann-Dataset S1C	1
P0A953	b2323	fabB	8.85987966614543	MACPD	Heckmann-Dataset S1C	1
P76251	b1800	dmlA	5.32855487393035	MALDDH	Heckmann-Dataset S1C	1
P77791	b0459	maa	7.45089023981007	MALTATr	Heckmann-Dataset S1C	1
P77791	b0459	maa	7.45089023981007	MALTATr_REV	Heckmann-Dataset S1C	1
P24174	b2049	manC	8.43283823160346	MAN1PT2	Heckmann-Dataset S1C	1
P00946	b1613	manA	10.1957746136553	MAN6PI	Heckmann-Dataset S1C	1
P00946	b1613	manA	13.4965738518818	MAN6PI_REV	Heckmann-Dataset S1C	1
P39160	b4323	uxuB	5.3890526219887	MANAO	Heckmann-Dataset S1C	1
P39160	b4323	uxuB	5.89775281528862	MANAO_REV	Heckmann-Dataset S1C	1
P54746	b0732	mngB	12.6451091022919	MANPGH	Heckmann-Dataset S1C	1
P17411	b1734	chbF	42.8230486229967	MC6PH	Heckmann-Dataset S1C	1
P77243	b0334	prpD	22.6714957215784	MCITD	Heckmann-Dataset S1C	1
P77541	b0331	prpB	9.62180248466948	MCITL2	Heckmann-Dataset S1C	1
P77541	b0331	prpB	6.66152780293822	MCITL2_REV	Heckmann-Dataset S1C	1
P0A6A8 + P0AAI9	b1094 and b1092	acpP + fabD	16.3405813766365	MCOATA	Heckmann-Dataset S1C	1
P0A6A8 + P0AAI9	b1094 and b1092	acpP + fabD	12.901700505449	MCOATA_REV	Heckmann-Dataset S1C	1
P31142	b2521	sseA	9.52957749614555	MCPST	Heckmann-Dataset S1C	1
P0AD65 + P0AD68 + P02918	b0635 and b0084 and b3396	mrdA + ftsI + mrcA	4.93247882186656	MCTP1App	Heckmann-Dataset S1C	1
P0AD65 + P0AD68 + P02919	b0635 and b0084 and b0149	mrdA + ftsI + mrcB	4.93247882186656	MCTP1App	Heckmann-Dataset S1C	1
P22525	b0925	ycbB	1.23246860390301	MCTP1Bpp	Heckmann-Dataset S1C	1
P76193	b1678	ynhG	1.23246860390301	MCTP1Bpp	Heckmann-Dataset S1C	1
P0AD65 + P0AD68 + P02918	b0635 and b0084 and b3396	mrdA + ftsI + mrcA	0.608388066657058	MCTP2App	Heckmann-Dataset S1C	1
P0AD65 + P0AD68 + P02919	b0635 and b0084 and b0149	mrdA + ftsI + mrcB	0.608388066657058	MCTP2App	Heckmann-Dataset S1C	1
P0AD70	b0376	ampH	7.78333378888225	MDDCP1pp	Heckmann-Dataset S1C	1
P0AEB2	b0632	dacA	7.78333378888225	MDDCP1pp	Heckmann-Dataset S1C	1
P24228	b3182	dacB	7.78333378888225	MDDCP1pp	Heckmann-Dataset S1C	1
P08506	b0839	dacC	7.78333378888225	MDDCP1pp	Heckmann-Dataset S1C	1
P77619	b2430	yfeW	7.78333378888225	MDDCP1pp	Heckmann-Dataset S1C	1
P33013	b2010	dacD	7.78333378888225	MDDCP1pp	Heckmann-Dataset S1C	1
P0AD70	b0376	ampH	0.373794511155472	MDDCP2pp	Heckmann-Dataset S1C	1
P0AEB2	b0632	dacA	0.373794511155472	MDDCP2pp	Heckmann-Dataset S1C	1
P24228	b3182	dacB	0.373794511155472	MDDCP2pp	Heckmann-Dataset S1C	1
P77619	b2430	yfeW	0.373794511155472	MDDCP2pp	Heckmann-Dataset S1C	1
P08506	b0839	dacC	0.373794511155472	MDDCP2pp	Heckmann-Dataset S1C	1
P33013	b2010	dacD	0.373794511155472	MDDCP2pp	Heckmann-Dataset S1C	1
P0AD70	b0376	ampH	1.84914427838857	MDDCP3pp	Heckmann-Dataset S1C	1
P0AEB2	b0632	dacA	1.84914427838857	MDDCP3pp	Heckmann-Dataset S1C	1
P24228	b3182	dacB	1.84914427838857	MDDCP3pp	Heckmann-Dataset S1C	1
P77619	b2430	yfeW	1.84914427838857	MDDCP3pp	Heckmann-Dataset S1C	1
P08506	b0839	dacC	1.84914427838857	MDDCP3pp	Heckmann-Dataset S1C	1
P33013	b2010	dacD	1.84914427838857	MDDCP3pp	Heckmann-Dataset S1C	1
P0AD70	b0376	ampH	3.70100063106254	MDDCP4pp	Heckmann-Dataset S1C	1
P0AEB2	b0632	dacA	3.70100063106254	MDDCP4pp	Heckmann-Dataset S1C	1
P24228	b3182	dacB	3.70100063106254	MDDCP4pp	Heckmann-Dataset S1C	1
P77619	b2430	yfeW	3.70100063106254	MDDCP4pp	Heckmann-Dataset S1C	1
P08506	b0839	dacC	3.70100063106254	MDDCP4pp	Heckmann-Dataset S1C	1
P33013	b2010	dacD	3.70100063106254	MDDCP4pp	Heckmann-Dataset S1C	1
P0AD70	b0376	ampH	12.3954475664231	MDDCP5pp	Heckmann-Dataset S1C	1
P0AEB2	b0632	dacA	12.3954475664231	MDDCP5pp	Heckmann-Dataset S1C	1
P24228	b3182	dacB	12.3954475664231	MDDCP5pp	Heckmann-Dataset S1C	1
P77619	b2430	yfeW	12.3954475664231	MDDCP5pp	Heckmann-Dataset S1C	1
P08506	b0839	dacC	12.3954475664231	MDDCP5pp	Heckmann-Dataset S1C	1
P33013	b2010	dacD	12.3954475664231	MDDCP5pp	Heckmann-Dataset S1C	1
P0AFI5	b2134	pbpG	1.49808180321955	MDDEP1pp	Heckmann-Dataset S1C	1
P0AFV4	b2175	mepS	1.49808180321955	MDDEP1pp	Heckmann-Dataset S1C	1
P0AD70	b0376	ampH	1.49808180321955	MDDEP1pp	Heckmann-Dataset S1C	1
P0C0T5	b2328	mepA	1.49808180321955	MDDEP1pp	Heckmann-Dataset S1C	1
P24228	b3182	dacB	1.49808180321955	MDDEP1pp	Heckmann-Dataset S1C	1
P0AFS9	b1856	mepM	1.49808180321955	MDDEP1pp	Heckmann-Dataset S1C	1
P76190	b1655	mepH	1.49808180321955	MDDEP1pp	Heckmann-Dataset S1C	1
P0AFI5	b2134	pbpG	18.3123222720833	MDDEP2pp	Heckmann-Dataset S1C	1
P0AFV4	b2175	mepS	18.3123222720833	MDDEP2pp	Heckmann-Dataset S1C	1
P0AD70	b0376	ampH	18.3123222720833	MDDEP2pp	Heckmann-Dataset S1C	1
P0C0T5	b2328	mepA	18.3123222720833	MDDEP2pp	Heckmann-Dataset S1C	1
P24228	b3182	dacB	18.3123222720833	MDDEP2pp	Heckmann-Dataset S1C	1
P0AFS9	b1856	mepM	18.3123222720833	MDDEP2pp	Heckmann-Dataset S1C	1
P76190	b1655	mepH	18.3123222720833	MDDEP2pp	Heckmann-Dataset S1C	1
P0AFI5	b2134	pbpG	1.75119947292763	MDDEP3pp	Heckmann-Dataset S1C	1
P0AFV4	b2175	mepS	1.75119947292763	MDDEP3pp	Heckmann-Dataset S1C	1
P0AD70	b0376	ampH	1.75119947292763	MDDEP3pp	Heckmann-Dataset S1C	1
P0C0T5	b2328	mepA	1.75119947292763	MDDEP3pp	Heckmann-Dataset S1C	1
P24228	b3182	dacB	1.75119947292763	MDDEP3pp	Heckmann-Dataset S1C	1
P0AFS9	b1856	mepM	1.75119947292763	MDDEP3pp	Heckmann-Dataset S1C	1
P76190	b1655	mepH	1.75119947292763	MDDEP3pp	Heckmann-Dataset S1C	1
P0AFI5	b2134	pbpG	18.3123222720833	MDDEP4pp	Heckmann-Dataset S1C	1
P0AFV4	b2175	mepS	18.3123222720833	MDDEP4pp	Heckmann-Dataset S1C	1
P0AD70	b0376	ampH	18.3123222720833	MDDEP4pp	Heckmann-Dataset S1C	1
P0C0T5	b2328	mepA	18.3123222720833	MDDEP4pp	Heckmann-Dataset S1C	1
P24228	b3182	dacB	18.3123222720833	MDDEP4pp	Heckmann-Dataset S1C	1
P0AFS9	b1856	mepM	18.3123222720833	MDDEP4pp	Heckmann-Dataset S1C	1
P76190	b1655	mepH	18.3123222720833	MDDEP4pp	Heckmann-Dataset S1C	1
P61889	b3236	mdh	7.2	MDH	Heckmann-Dataset S1C	1
P33940	b2210	mqo	150.315575924322	MDH2	Heckmann-Dataset S1C	1
P33940	b2210	mqo	3.34464481213215	MDH3	Heckmann-Dataset S1C	1
P26616	b1479	maeA	135.338619967144	ME1	Heckmann-Dataset S1C	1
P76558	b2463	maeB	122.993573124826	ME2	Heckmann-Dataset S1C	1
P62620 + P0ABY4	b2515 and b2895	ispG + fldB	3.8511448018947	MECDPDH5	Heckmann-Dataset S1C	1
P62620 + P61949	b2515 and b0684	ispG + fldA	3.8511448018947	MECDPDH5	Heckmann-Dataset S1C	1
P05804	b1617	uidA	9.98306523174808	METGLCUR	Heckmann-Dataset S1C	1
P76112	b1448	mnaT	7.25064876591939	METNA	Heckmann-Dataset S1C	1
P76112	b1448	mnaT	7.25064876591939	METNA_REV	Heckmann-Dataset S1C	1
P25665	b3829	metE	0.31	METS	Heckmann-Dataset S1C	1
P0AGG4 + P0A744	b2582 and b4219	trxC + msrA	32.0146989593031	METSOXR1	Heckmann-Dataset S1C	1
P0AA25 + P0A744	b3781 and b4219	trxA + msrA	32.0146989593031	METSOXR1	Heckmann-Dataset S1C	1
P20099 + P0AA25	b3551 and b3781	bisC + trxA	32.0146989593031	METSOXR1	Heckmann-Dataset S1C	1
P20099 + P0AGG4	b3551 and b2582	bisC + trxC	32.0146989593031	METSOXR1	Heckmann-Dataset S1C	1
P76270 + P0AA25	b1832 and b3781	msrC + trxA	13.5216641984178	METSOXR2	Heckmann-Dataset S1C	1
P76270 + P0AGG4	b1832 and b2582	msrC + trxC	13.5216641984178	METSOXR2	Heckmann-Dataset S1C	1
P0AA25 + P0A746	b3781 and b1778	trxA + msrB	13.5216641984178	METSOXR2	Heckmann-Dataset S1C	1
